,id,BoroCT2010,n_report,DBN,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,have_sold
28,13895,1009600,0.0,31R445,7378.90178256,1.0,24115.0983621,13,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561950684,0.680509030819,36906,155,CONVENIENCE STORE,40.757320392,-73.980047426,0
29,14249,1009600,1.0,31R445,6893.37781377,1.0,24740.8954934,13,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561950684,0.680509030819,36906,155,CONVENIENCE STORE,40.758005052,-73.979921963,1
30,10289,1009600,0.0,32K545,883.574823888,0.0,222.246962081,13,520,Meeting Target,0.006,0.087,0.896,0.006,0.453846156597,0.940384626389,36906,155,CONVENIENCE STORE,40.757763787,-73.979381155,0
31,11448,1009800,0.0,28Q690,2759.00519041,0.0,7397.21759472,15,589,Approaching Target,0.019,0.649,0.195,0.104,0.463497459888,0.728353142738,101191,7316,GROCERY SUPERMARKET,40.75718102,-73.969744522,0
32,10670,1009800,0.0,84K517,2057.37701125,0.0,1155.68541174,15,8,,0.0,0.75,0.125,0.0,0.511658012867,0.77979272604,101191,7316,CONVENIENCE STORE,40.755996124,-73.969154662,0
33,19314,1009800,0.0,28Q350,3560.49475237,0.0,1633.1805734,15,515,Meeting Target,0.019,0.437,0.097,0.398,0.514563083649,0.718446612358,101191,7316,GROCERY SUPERMARKET,40.754401222,-73.96884473,0
34,14421,1009800,0.0,14K614,1214.93881168,0.0,835.169201943,15,237,Meeting Target,0.021,0.641,0.249,0.042,0.997333347797,0.744000017643,101191,7316,GROCERY SUPERMARKET,40.754788375,-73.968408147,0
35,18347,1009800,0.0,10X442,1529.74673337,1.0,1826.4503982,15,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705891609,0.816470563412,101191,7316,GROCERY SUPERMARKET,40.75697472,-73.967681527,0
36,12556,1009800,0.0,20K505,3499.22550543,1.0,1003.79977085,15,3177,Approaching Target,0.189,0.117,0.303,0.385,0.435001581907,0.760465860367,101191,7316,GROCERY SUPERMARKET,40.75697472,-73.967681527,0
37,11474,1009800,0.0,10X141,7797.06141282,0.0,5458.90256039,15,695,Meeting Target,0.235,0.112,0.576,0.073,0.47850599885,0.525017619133,101191,7316,GROCERY SUPERMARKET,40.756054097,-73.96748643,0
38,12208,1009800,0.0,08X530,1839.05167674,0.0,1046.83567862,15,234,Approaching Target,0.013,0.35,0.624,0.004,0.427350431681,0.846153855324,101191,7316,GROCERY SUPERMARKET,40.756645107,-73.967203391,0
39,10213,1009800,0.0,15K656,1460.02785806,0.0,264.030589841,15,924,Approaching Target,0.024,0.683,0.224,0.028,0.733766257763,0.739177465439,101191,7316,TOBACCO RETAIL,40.753486278,-73.967069622,0
40,16945,1009800,0.0,04M435,1037.72294195,0.0,1949.21689351,15,1608,Exceeding Target,0.046,0.207,0.542,0.183,0.496890544891,0.803482592106,101191,7316,GROCERY SUPERMARKET,40.75413345,-73.965998258,0
41,12517,1009800,0.0,13K419,539.074035095,0.0,1655.31362011,15,549,Meeting Target,0.024,0.716,0.177,0.062,0.451730430126,0.741347908974,101191,7316,CONVENIENCE STORE,40.75524973,-73.96518612,0
42,10392,1009800,0.0,30Q286,1073.90528187,0.0,1910.03743211,15,316,Exceeding Target,0.203,0.047,0.396,0.354,1.0,0.850267350674,101191,7316,GROCERY SUPERMARKET,40.756221101,-73.964475191,0
43,18490,1009800,0.0,84K357,1008.15644896,1.0,704.108163096,15,136,Exceeding Target,0.0,0.875,0.066,0.0,0.500635325909,0.827191889286,101191,7316,CONVENIENCE STORE,40.757161206,-73.966834184,0
44,15533,1009800,0.0,06M467,819.226837285,0.0,70.6842863361,15,615,Meeting Target,0.02,0.161,0.815,0.003,0.465040653944,0.738211393356,101191,7316,OTHER,40.75465997,-73.965616202,0
45,15252,1009800,0.0,02M393,348.846931139,0.0,1709.1834725,15,448,Approaching Target,0.013,0.315,0.641,0.02,0.345982134342,1.0,101191,7316,DELICATESSEN,40.755931136,-73.964680763,0
46,12415,1010000,0.0,27Q323,3502.31687781,0.0,537.397919149,13,546,Exceeding Target,0.359,0.234,0.187,0.211,0.57592022419,0.480061352253,82488,1992,GROCERY SUPERMARKET,40.75694092,-73.97396492,0
47,12673,1010000,0.0,21K540,3646.47590789,0.0,34.9147882474,13,2225,Meeting Target,0.129,0.313,0.208,0.333,0.465168535709,0.773033678532,82488,1992,GROCERY SUPERMARKET,40.759371058,-73.972214288,0
48,11341,1010000,0.0,27Q475,1472.79612795,0.0,633.173748622,13,1950,Approaching Target,0.049,0.121,0.489,0.325,0.417948722839,0.783589720726,82488,1992,CONVENIENCE STORE,40.75718932,-73.971820685,0
49,10993,1010000,0.0,24Q485,818.047366538,0.0,2351.27036317,13,1731,Approaching Target,0.189,0.055,0.645,0.096,0.424032360315,0.681109189987,82488,1992,GROCERY SUPERMARKET,40.756306869,-73.971819172,0
50,14697,1010000,0.0,18K589,2486.660391,0.0,5121.64404114,13,236,Approaching Target,0.017,0.822,0.136,0.017,0.508474588394,0.877118647099,82488,1992,GROCERY SUPERMARKET,40.757361677,-73.97169446,0
51,10269,1010000,0.0,31R047,3309.87161696,0.0,38226.166868,13,495,Exceeding Target,0.533,0.065,0.2,0.111,0.581818163395,0.395959585905,82488,1992,GROCERY SUPERMARKET,40.757961927,-73.971255054,0
52,13364,1010000,0.0,19K660,2223.53146558,0.0,922.217500102,13,498,Meeting Target,0.008,0.683,0.283,0.014,0.700803220272,0.837349414825,82488,1992,GROCERY SUPERMARKET,40.75844714,-73.970899765,0
53,11677,1010000,0.0,31R600,5076.25342764,0.0,14213.6609189,13,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769227743,0.667692303658,82488,1992,CONVENIENCE STORE,40.759082005,-73.970445008,0
54,10489,1010000,0.0,84X395,934.817678387,0.0,2449.21141927,13,418,Meeting Target,0.002,0.356,0.634,0.002,0.325358837843,0.904306232929,82488,1992,GROCERY SUPERMARKET,40.759698724,-73.970160877,0
55,14040,1010000,0.0,01M539,945.689058838,0.0,1325.25201713,13,655,Exceeding Target,0.31,0.119,0.179,0.359,0.504848837852,0.266970902681,82488,1992,CONVENIENCE STORE,40.760045607,-73.969817002,0
56,10455,1010000,1.0,16K393,2488.05571817,0.0,2516.76351681,13,77,Approaching Target,0.0,0.844,0.156,0.0,0.519480526447,0.805194795132,82488,1992,GROCERY SUPERMARKET,40.75737916,-73.969676921,1
57,751,1010000,0.0,13K595,1039.57386768,1.0,1110.5521089,13,361,Exceeding Target,0.022,0.834,0.072,0.028,0.506925225258,0.584487557411,82488,1992,GROCERY SUPERMARKET,40.758686464,-73.968675181,0
58,12679,1010000,0.0,20K485,4231.5820893,1.0,1629.5900515,13,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535223,0.742364943027,82488,1992,GROCERY SUPERMARKET,40.759139116,-73.968386675,0
59,12184,1010200,0.0,26Q430,2628.54635265,0.0,8018.53938313,14,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889217,0.724877595901,41809,230,CONVENIENCE STORE,40.75689896,-73.974307587,0
60,12121,1010200,0.0,19K639,2829.24879074,0.0,2189.40914943,14,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875175,0.74848484993,41809,230,CONVENIENCE STORE,40.759649116,-73.974242366,0
61,10179,1010200,0.0,17K533,1836.3631101,0.0,215.266049861,14,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161118,0.708904087543,41809,230,GROCERY SUPERMARKET,40.758926989,-73.974179378,0
62,19870,1010200,0.0,13K412,1486.15020888,0.0,1984.50980017,14,379,Approaching Target,0.003,0.789,0.182,0.011,0.5751978755,0.799472272396,41809,230,GROCERY SUPERMARKET,40.759811629,-73.974133922,0
63,10438,1010200,0.0,02M416,1042.23916331,0.0,2828.6775831,14,554,Exceeding Target,0.621,0.04,0.085,0.215,0.59205776453,0.207581222057,41809,230,GROCERY SUPERMARKET,40.759811629,-73.974133922,0
64,15018,1010200,0.0,84X704,850.361085253,0.0,1008.75712558,14,296,Exceeding Target,0.0,0.318,0.666,0.0,0.47520288825,0.859332740307,41809,230,GROCERY SUPERMARKET,40.759899372,-73.974061761,0
65,13145,1010200,0.0,28Q687,2422.97665243,0.0,908.176469215,14,434,Exceeding Target,0.069,0.051,0.104,0.765,0.43548387289,0.642857134342,41809,230,CONVENIENCE STORE,40.760049398,-73.974037183,0
66,11738,1010200,0.0,19K615,1686.78296394,0.0,742.088672405,14,1023,Approaching Target,0.017,0.626,0.283,0.055,0.145650044084,0.707722365856,41809,230,OTHER,40.758838907,-73.973961439,0
67,11593,1010200,0.0,21K620,1886.4828627,0.0,37.1547365433,14,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753366,0.812386155128,41809,230,GROCERY SUPERMARKET,40.757549328,-73.973847201,0
68,10146,1010200,0.0,06M346,266.03819163,0.0,702.284668808,14,372,Meeting Target,0.013,0.07,0.906,0.003,0.505426347256,0.914728701115,41809,230,DELICATESSEN,40.76048997,-73.973716661,0
69,10751,1010200,0.0,21K690,1046.8168343,0.0,46.3580704893,14,663,Approaching Target,0.507,0.041,0.275,0.172,0.501635789871,0.750272631645,41809,230,CONVENIENCE STORE,40.760047067,-73.97293925,0
70,10216,1010200,0.0,07X223,565.56225272,0.0,1462.41562238,14,304,,0.007,0.201,0.789,0.003,0.490756303072,0.95966386795,41809,230,DELICATESSEN,40.760781714,-73.972711446,0
71,18172,1010200,0.0,23K697,1380.90181681,0.0,116.054919424,14,299,Approaching Target,0.007,0.786,0.181,0.007,0.609756112099,0.810298085213,41809,230,GROCERY SUPERMARKET,40.761604488,-73.974820981,0
72,11272,1010200,0.0,08X561,2137.07442099,0.0,4918.60027254,14,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468092,1.0,41809,230,GROCERY SUPERMARKET,40.758033266,-73.975430515,0
73,12018,1010400,0.0,20K609,2487.15396033,0.0,1840.78592139,11,327,Exceeding Target,0.144,0.196,0.174,0.477,1.0,0.909262776375,85455,966,GROCERY SUPERMARKET,40.761606199,-73.974996211,0
74,10858,1010400,0.0,07X551,1535.15999584,0.0,452.079623077,11,345,Meeting Target,0.017,0.275,0.696,0.006,0.523333311081,0.894999980927,85455,966,GROCERY SUPERMARKET,40.761606199,-73.974996211,0
75,16687,1010400,0.0,32K554,2005.98386981,0.0,645.86710463,11,205,Meeting Target,0.024,0.132,0.78,0.054,0.540259718895,0.851948022842,85455,966,DELICATESSEN,40.762052912,-73.975726821,0
76,13356,1010400,0.0,09X505,1515.81283396,0.0,1016.66327356,11,486,Meeting Target,0.01,0.245,0.704,0.019,0.549222826958,0.901554405689,85455,966,GROCERY SUPERMARKET,40.762974888,-73.976181765,0
77,11131,1010400,0.0,20K445,1768.15289835,0.0,1279.90953401,11,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072308,0.729805827141,85455,966,DELICATESSEN,40.763370178,-73.977828513,0
78,14592,1010400,0.0,10X442,2151.91783235,0.0,1003.45134545,11,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705891609,0.816470563412,85455,966,GROCERY SUPERMARKET,40.762768956,-73.978268235,0
79,10713,1010400,1.0,24Q485,3267.13178131,0.0,1068.22833168,11,1731,Approaching Target,0.189,0.055,0.645,0.096,0.424032360315,0.681109189987,85455,966,DELICATESSEN,40.760049631,-73.97877472,1
80,16364,1010400,0.0,28Q680,2305.51055221,0.0,4789.23721069,11,451,Exceeding Target,0.04,0.39,0.122,0.421,0.579889833927,0.636363625526,85455,966,CONVENIENCE STORE,40.758810436,-73.978745939,0
81,791,1010400,0.0,09X505,1313.81528981,0.0,921.469137757,11,486,Meeting Target,0.01,0.245,0.704,0.019,0.549222826958,0.901554405689,85455,966,DELICATESSEN,40.759241082,-73.978376042,0
82,14029,1010400,0.0,02M546,1707.80587252,0.0,648.946806625,11,451,Meeting Target,0.095,0.264,0.503,0.095,0.212860316038,0.716186225414,85455,966,GROCERY SUPERMARKET,40.760635678,-73.978218048,0
83,15896,1010400,0.0,10X565,1096.74572335,0.0,4035.84718133,11,400,Meeting Target,0.01,0.253,0.7,0.025,0.159999996424,1.0,85455,966,CONVENIENCE STORE,40.760443336,-73.977762012,0
84,11745,1011201,0.0,04M555,1145.01130527,0.0,990.612288527,4,470,Exceeding Target,0.047,0.24,0.619,0.077,0.657446801662,0.882978737354,122125,992,GROCERY SUPERMARKET,40.763894416,-73.976237021,0
85,11973,1011201,0.0,25Q281,1931.22696679,0.0,3587.71041797,4,361,Exceeding Target,0.044,0.136,0.213,0.593,0.480176210403,0.823788523674,122125,992,CONVENIENCE STORE,40.764018156,-73.977355727,0
86,19205,1011201,0.0,29Q248,3610.10973952,0.0,16522.2515207,4,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806076,0.717525780201,122125,992,GROCERY SUPERMARKET,40.764018156,-73.977355727,0
87,10766,1011201,0.0,10X437,2129.46574104,0.0,732.667955317,4,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123994827,0.875989437103,122125,992,GROCERY SUPERMARKET,40.765112106,-73.976551152,0
88,9999,1011202,0.0,08X293,1214.1676634,0.0,1304.35449307,2,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835316,1.0,116058,441,GROCERY SUPERMARKET,40.762859124,-73.971558276,0
89,15405,1011202,1.0,14K558,1802.67968454,0.0,1571.13499937,2,573,Exceeding Target,0.044,0.302,0.607,0.033,0.247818499804,0.818499147892,116058,441,GROCERY SUPERMARKET,40.762502691,-73.974253981,1
90,14034,1011203,0.0,13K430,1340.82031084,1.0,115.995032975,3,5534,Exceeding Target,0.21,0.076,0.074,0.604,0.41272136569,0.605529427528,83571,1401,GROCERY SUPERMARKET,40.760122764,-73.967581736,0
91,12451,1011203,0.0,28Q690,5257.99861313,0.0,5587.74703463,3,589,Approaching Target,0.019,0.649,0.195,0.104,0.463497459888,0.728353142738,83571,1401,CONVENIENCE STORE,40.761191621,-73.97087509,0
92,10732,1011203,0.0,05M157,901.743644962,0.0,370.896932792,3,206,,0.019,0.471,0.466,0.015,0.490291267633,0.776699006557,83571,1401,GROCERY SUPERMARKET,40.762043641,-73.969624919,0
93,10598,1011300,0.0,25Q425,2471.66371789,0.0,8096.08286078,34,3566,Meeting Target,0.05,0.188,0.469,0.274,0.499719560146,0.710039258003,113618,117,RESTAURANT/ATUPA,40.753671598,-73.988574885,0
94,18926,1011300,0.0,22K611,3887.94711006,0.0,1439.35501929,34,333,,0.249,0.387,0.216,0.141,0.492492496967,0.687687695026,113618,117,GROCERY SUPERMARKET,40.754050396,-73.986994421,0
95,9975,1011300,0.0,15K656,654.964813324,0.0,1026.89728152,34,924,Approaching Target,0.024,0.683,0.224,0.028,0.733766257763,0.739177465439,113618,117,GROCERY SUPERMARKET,40.754100514,-73.986896516,0
96,18104,1011300,0.0,10X225,1751.74452103,0.0,760.281948185,34,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164196,1.0,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
97,1068,1011300,0.0,04M680,249.712269126,0.0,897.620270232,34,335,Approaching Target,0.018,0.316,0.636,0.018,0.543283581734,0.892537295818,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
98,866,1011300,0.0,84K473,2738.50892451,0.0,849.697161392,34,972,Meeting Target,0.014,0.301,0.674,0.002,0.557613193989,0.759259283543,113618,117,DELICATESSEN,40.754405906,-73.989077454,0
99,715,1011300,0.0,31R445,6854.23460635,0.0,24864.8575373,34,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561950684,0.680509030819,113618,117,DELICATESSEN,40.754405906,-73.989077454,0
100,868,1011300,0.0,31R455,11996.4661486,0.0,66761.7689288,34,3907,Meeting Target,0.79,0.019,0.125,0.051,0.48323521018,0.288968503475,113618,117,STAND,40.754405906,-73.989077454,0
101,890,1011300,0.0,10X353,4288.29085724,0.0,1265.49869604,34,289,,0.014,0.277,0.682,0.003,0.487889260054,0.79930794239,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
102,710,1011300,0.0,20K490,9059.3495789,0.0,9089.79958537,34,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657047,0.673094391823,113618,117,CONVENIENCE STORE,40.754405906,-73.989077454,0
103,18023,1011300,0.0,09X227,1764.8170396,0.0,1186.45796491,34,395,Approaching Target,0.005,0.243,0.734,0.01,0.460759490728,1.0,113618,117,DELICATESSEN,40.754405906,-73.989077454,0
104,899,1011300,0.0,28Q690,3456.40012053,0.0,5160.47966086,34,589,Approaching Target,0.019,0.649,0.195,0.104,0.463497459888,0.728353142738,113618,117,CONVENIENCE STORE,40.754405906,-73.989077454,0
105,889,1011300,0.0,84K538,861.918269851,0.0,1308.66099396,34,219,Approaching Target,0.0,0.594,0.397,0.005,0.491541355848,0.859022557735,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
106,888,1011300,0.0,06M211,707.239679002,0.0,1034.33288271,34,195,,0.021,0.185,0.759,0.021,0.420512825251,0.861538469791,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
107,950,1011300,0.0,19K639,6500.20056279,0.0,2664.06862592,34,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875175,0.74848484993,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
108,738,1011300,0.0,24Q600,1088.40932177,0.0,149.477060148,34,1575,Approaching Target,0.072,0.056,0.757,0.112,0.377777785063,0.811428546906,113618,117,CONVENIENCE STORE,40.754405906,-73.989077454,0
109,997,1011300,0.0,11X509,3144.50522923,0.0,322.724955909,34,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614966869,0.975069224834,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
110,1039,1011300,0.0,84M350,922.942479851,0.0,350.584364971,34,386,Meeting Target,0.008,0.687,0.269,0.013,0.508333325386,0.765277802944,113618,117,CONVENIENCE STORE,40.754405906,-73.989077454,0
111,887,1011300,0.0,09X525,824.811351728,0.0,1829.17562312,34,680,Approaching Target,0.01,0.31,0.659,0.004,0.485294103622,0.838235318661,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
112,18521,1011300,0.0,11X270,2791.6592414,0.0,412.780219746,34,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065618753,0.740157485008,113618,117,GROCERY SUPERMARKET,40.754518941,-73.988046898,0
113,17297,1011300,0.0,27Q334,1855.04075551,0.0,1256.96330428,34,178,,0.045,0.219,0.41,0.202,0.438202261925,0.691011250019,113618,117,GROCERY SUPERMARKET,40.754809016,-73.991516556,0
114,18027,1011300,0.0,08X561,2156.2966934,0.0,4963.13514871,34,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468092,1.0,113618,117,CONVENIENCE STORE,40.75493154,-73.991433939,0
115,18039,1011300,0.0,08X530,1330.67047377,0.0,1179.32232229,34,234,Approaching Target,0.013,0.35,0.624,0.004,0.427350431681,0.846153855324,113618,117,GROCERY SUPERMARKET,40.755062079,-73.991334869,0
116,11663,1011300,0.0,15K448,1861.25925323,0.0,23.99467995,34,415,Exceeding Target,0.092,0.424,0.422,0.046,0.508100152016,0.684830605984,113618,117,GROCERY SUPERMARKET,40.755831332,-73.990764923,0
117,11492,1011300,0.0,84M351,1423.29093147,0.0,404.149928711,34,65,,0.0,0.8,0.2,0.0,0.517948746681,0.686324775219,113618,117,GROCERY SUPERMARKET,40.754405906,-73.989077454,0
118,11789,1011300,0.0,15K667,1921.90726354,1.0,1167.84422671,34,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053137,0.786910176277,113618,117,TOBACCO RETAIL,40.75453992,-73.986757818,0
119,11025,1011300,0.0,02M489,942.455364029,1.0,132.174835184,34,761,Meeting Target,0.079,0.222,0.466,0.221,0.406044691801,0.755584776402,113618,117,GROCERY SUPERMARKET,40.756041507,-73.987029465,0
120,11685,1011300,0.0,84M522,2243.71933222,0.0,505.905578138,34,324,,,,,,0.543209850788,0.756172835827,113618,117,STAND,40.75396065,-73.986946634,0
121,11537,1011300,0.0,32K556,979.638415839,0.0,838.996492888,34,274,Meeting Target,0.011,0.172,0.803,0.011,0.463503658772,0.959854006767,113618,117,OTHER,40.754050396,-73.986994421,0
122,14069,1011300,0.0,84Q705,2487.88215154,0.0,1045.40381423,34,211,Meeting Target,0.118,0.137,0.555,0.19,0.479500889778,0.358288764954,113618,117,GROCERY SUPERMARKET,40.754518941,-73.988046898,0
123,14889,1011300,0.0,27Q400,2032.4715457,0.0,10421.944572,34,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034252,0.738562107086,113618,117,GROCERY SUPERMARKET,40.754809016,-73.991516556,0
124,15637,1011300,0.0,20K490,4704.80622739,0.0,24.9433096009,34,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657047,0.673094391823,113618,117,DELICATESSEN,40.754405906,-73.989077454,0
125,14216,1011300,0.0,12X372,849.186497554,0.0,1131.34697,34,362,Approaching Target,0.011,0.265,0.702,0.014,0.463541656733,1.0,113618,117,GROCERY SUPERMARKET,40.753070182,-73.987217038,0
126,14682,1011300,0.0,27Q314,1668.82067164,0.0,2653.01078708,34,175,,0.034,0.371,0.28,0.251,0.474285721779,0.582857131958,113618,117,GROCERY SUPERMARKET,40.75314128,-73.987274149,0
127,16246,1011402,0.0,20K485,4001.42801789,0.0,806.086068752,3,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535223,0.742364943027,102432,2397,GROCERY SUPERMARKET,40.76404951,-73.966897123,0
128,10743,1011402,0.0,84M522,1911.4516845,0.0,30.1671282487,3,324,,,,,,0.543209850788,0.756172835827,102432,2397,STAND,40.764350953,-73.966592972,0
129,15590,1011402,0.0,15K497,529.646911606,0.0,803.181434296,3,311,Approaching Target,0.125,0.486,0.334,0.039,0.479423880577,0.679012358189,102432,2397,GROCERY SUPERMARKET,40.763749968,-73.967116244,0
130,10785,1013000,0.0,21K690,4318.35159194,0.0,386.549190062,3,663,Approaching Target,0.507,0.041,0.275,0.172,0.501635789871,0.750272631645,232768,4195,GROCERY SUPERMARKET,40.772929711,-73.964637153,0
131,11639,1013000,0.0,20K445,3693.7897714,0.0,1898.02041481,3,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072308,0.729805827141,232768,4195,GROCERY SUPERMARKET,40.774126714,-73.962899343,0
132,14586,1013000,0.0,31R600,4518.05432637,0.0,13625.5983454,3,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769227743,0.667692303658,232768,4195,GROCERY SUPERMARKET,40.774172982,-73.963651102,0
133,18807,1014000,0.0,03M403,1256.97782921,0.0,881.927977933,7,452,Meeting Target,0.04,0.232,0.701,0.018,0.460177004337,0.83628320694,154920,7813,CONVENIENCE STORE,40.773971698,-73.959574075,0
134,10663,1014000,0.0,27Q334,4219.27925648,0.0,829.453303309,7,178,,0.045,0.219,0.41,0.202,0.438202261925,0.691011250019,154920,7813,GROCERY SUPERMARKET,40.774568404,-73.959141129,0
135,10420,1014000,0.0,09X327,3090.26159424,0.0,1580.21471905,7,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253731966,0.910447776318,154920,7813,GROCERY SUPERMARKET,40.775368004,-73.958641165,0
136,19683,1014000,0.0,02M546,1941.22659242,0.0,273.27298008,7,451,Meeting Target,0.095,0.264,0.503,0.095,0.212860316038,0.716186225414,154920,7813,CONVENIENCE STORE,40.776580163,-73.955656716,0
137,19702,1014000,0.0,07X551,594.496826342,0.0,673.363036478,7,345,Meeting Target,0.017,0.275,0.696,0.006,0.523333311081,0.894999980927,154920,7813,CONVENIENCE STORE,40.777938507,-73.956765509,0
138,13305,1014000,2.0,27Q302,3932.98450148,0.0,985.497675767,7,417,Meeting Target,0.024,0.444,0.47,0.053,0.393285363913,0.705035984516,154920,7813,GROCERY SUPERMARKET,40.774847668,-73.9590213,1
139,13269,1014000,0.0,09X517,628.894168089,0.0,2931.4298828,7,420,Approaching Target,0.024,0.448,0.512,0.005,0.454761892557,0.835714280605,154920,7813,GROCERY SUPERMARKET,40.777991624,-73.956643923,0
140,20020,1014601,0.0,29Q327,3677.08498871,0.0,10545.268947,9,245,,0.033,0.841,0.057,0.012,0.00202839751728,0.53549695015,89846,4274,GROCERY SUPERMARKET,40.77665126,-73.952594859,0
141,709,1014601,0.0,04M372,424.92523491,0.0,539.088353344,9,323,Meeting Target,0.015,0.127,0.842,0.012,0.486062705517,0.909407675266,89846,4274,GROCERY SUPERMARKET,40.776845582,-73.952425482,0
142,716,1014601,0.0,32K554,2687.05006661,0.0,1164.72684299,9,205,Meeting Target,0.024,0.132,0.78,0.054,0.540259718895,0.851948022842,89846,4274,GROCERY SUPERMARKET,40.776845582,-73.952425482,0
143,712,1014601,0.0,29Q259,5405.54323909,0.0,11672.3512137,9,367,Meeting Target,0.014,0.883,0.068,0.027,0.474956810474,0.732297062874,89846,4274,DELICATESSEN,40.776845582,-73.952425482,0
144,775,1014601,0.0,28Q284,1298.5897417,0.0,3054.1905018,9,342,Exceeding Target,0.018,0.547,0.085,0.316,0.552334964275,0.766505658627,89846,4274,CONVENIENCE/GAS,40.776845582,-73.952425482,0
145,11559,1014601,0.0,05M692,1655.38371303,0.0,330.147229977,9,475,Exceeding Target,0.269,0.099,0.225,0.352,0.307368427515,0.431578934193,89846,4274,CONVENIENCE STORE,40.776929823,-73.95246665,0
146,11826,1014601,0.0,02M489,1678.53046014,0.0,72.0558121969,9,761,Meeting Target,0.079,0.222,0.466,0.221,0.406044691801,0.755584776402,89846,4274,GROCERY SUPERMARKET,40.777962894,-73.953982994,0
147,12487,1014601,0.0,84X429,3212.99616403,0.0,2066.88942278,9,128,,0.016,0.117,0.578,0.008,0.6015625,0.546875,89846,4274,GROCERY SUPERMARKET,40.777785521,-73.951607016,0
148,14941,1014601,0.0,08X530,1101.87982124,0.0,1176.59352609,9,234,Approaching Target,0.013,0.35,0.624,0.004,0.427350431681,0.846153855324,89846,4274,GROCERY SUPERMARKET,40.776845582,-73.952425482,0
149,17064,1014602,0.0,02M427,1455.14853423,0.0,713.236415121,4,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166656733,0.90625,100410,7904,CONVENIENCE STORE,40.777354815,-73.950425937,0
150,18746,1014602,0.0,16K765,3045.74190619,0.0,2073.15477023,4,212,,0.019,0.877,0.09,0.0,0.433962255716,0.698113203049,100410,7904,GROCERY SUPERMARKET,40.777739869,-73.948776571,0
151,17576,1014602,0.0,09X327,718.228234932,0.0,43.7593507598,4,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253731966,0.910447776318,100410,7904,GROCERY SUPERMARKET,40.777739869,-73.948776571,0
152,13284,1014602,0.0,27Q334,2638.8263133,0.0,110.430787661,4,178,,0.045,0.219,0.41,0.202,0.438202261925,0.691011250019,100410,7904,CONVENIENCE STORE,40.77731678,-73.950339551,0
153,14689,1014801,0.0,18K633,2902.86712693,0.0,1068.62689858,1,413,Meeting Target,0.012,0.806,0.131,0.036,0.661016941071,0.89104115963,144167,2863,CONVENIENCE STORE,40.778340585,-73.956469731,0
154,11539,1014802,0.0,19K683,1851.62447707,0.0,1035.21490175,10,305,Meeting Target,0.016,0.57,0.282,0.125,0.606557369232,0.859016418457,103203,7066,GROCERY SUPERMARKET,40.779817125,-73.956271986,0
155,11654,1014802,0.0,25Q525,1175.62030802,0.0,6445.14058238,10,1133,Exceeding Target,0.217,0.057,0.122,0.585,0.688437759876,0.54545456171,103203,7066,GROCERY SUPERMARKET,40.780259753,-73.952977154,0
