BoroCT2010,n_report,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,class
1014602,0,3045.741906,0,2073.15477,4,212,,0.019,0.877,0.09,0,0.433962256,0.698113203,100410,7904,GROCERY SUPERMARKET,40.77773987,-73.94877657,1
1014602,0,718.2282349,0,43.75935076,4,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253732,0.910447776,100410,7904,GROCERY SUPERMARKET,40.77773987,-73.94877657,1
1014602,0,2638.826313,0,110.4307877,4,178,,0.045,0.219,0.41,0.202,0.438202262,0.69101125,100410,7904,CONVENIENCE STORE,40.77731678,-73.95033955,1
1014801,0,2902.867127,0,1068.626899,1,413,Meeting Target,0.012,0.806,0.131,0.036,0.661016941,0.89104116,144167,2863,CONVENIENCE STORE,40.77834059,-73.95646973,1
1014802,0,1851.624477,0,1035.214902,10,305,Meeting Target,0.016,0.57,0.282,0.125,0.606557369,0.859016418,103203,7066,GROCERY SUPERMARKET,40.77981713,-73.95627199,1
1014802,0,1175.620308,0,6445.140582,10,1133,Exceeding Target,0.217,0.057,0.122,0.585,0.68843776,0.545454562,103203,7066,GROCERY SUPERMARKET,40.78025975,-73.95297715,1
1014802,0,242.1292136,0,1617.300331,10,354,,0.028,0.15,0.757,0.014,0.516949177,0.847457647,103203,7066,GROCERY SUPERMARKET,40.78105931,-73.95240721,1
1014802,0,3204.710542,0,1544.240449,10,494,Meeting Target,0.006,0.399,0.575,0.006,0.447368413,1,103203,7066,GAS STATION,40.78126711,-73.95434485,1
1014802,0,863.9901047,0,731.2042575,10,341,Approaching Target,0.006,0.199,0.765,0.012,0.436950147,0.838709652,103203,7066,CONVENIENCE STORE,40.78186603,-73.95390043,1
1014802,0,1880.411143,0,1539.030508,10,8,,0,0.75,0.125,0,0.511658013,0.779792726,103203,7066,GROCERY SUPERMARKET,40.78224,-73.95362636,1
1014802,0,3017.836264,0,1697.657449,10,299,Approaching Target,0.007,0.786,0.181,0.007,0.609756112,0.810298085,103203,7066,GROCERY SUPERMARKET,40.78101968,-73.95451682,1
1014802,0,1986.732544,0,1032.021542,10,972,Meeting Target,0.014,0.301,0.674,0.002,0.557613194,0.759259284,103203,7066,GROCERY SUPERMARKET,40.78194465,-73.95175423,1
1014802,0,2858.431569,0,7665.547325,10,589,Approaching Target,0.019,0.649,0.195,0.104,0.46349746,0.728353143,103203,7066,CONVENIENCE STORE,40.78117398,-73.95441004,1
1014802,0,750.5075216,0,15113.48132,10,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769228,0.667692304,103203,7066,CONVENIENCE STORE,40.77967932,-73.95339675,1
1015300,0,199.1452659,7,456.0424687,14,119,,0,0.798,0.176,0.008,0.53073287,0.862884164,126701,9320,GROCERY SUPERMARKET,40.77528176,-73.98403513,1
1015300,1,1599.454334,1,646.4623493,14,503,Meeting Target,0,0,1,0,0.534791231,0.910536766,126701,9320,GROCERY SUPERMARKET,40.77584014,-73.9800779,2
1015300,0,1955.464277,6,438.317665,14,314,Exceeding Target,0.025,0.481,0.15,0.303,1,1,126701,9320,CONVENIENCE STORE,40.77615928,-73.98198432,1
1015300,0,1308.620157,6,967.2904137,14,334,Meeting Target,0.015,0.701,0.263,0.012,0.239520952,0.811377227,126701,9320,DELICATESSEN,40.77615928,-73.98198432,1
1015300,0,1524.297872,6,980.3532151,14,65,,0,0.8,0.2,0,0.517948747,0.686324775,126701,9320,DELICATESSEN,40.77615928,-73.98198432,1
1015300,0,982.9667192,6,2773.652053,14,823,Exceeding Target,0.038,0.091,0.77,0.097,0.563791037,1,126701,9320,GROCERY SUPERMARKET,40.77615928,-73.98198432,1
1015300,0,1371.697477,6,1044.51603,14,212,,0.019,0.877,0.09,0,0.433962256,0.698113203,126701,9320,CONVENIENCE STORE,40.77615928,-73.98198432,1
1015300,0,704.7613342,6,1030.72855,14,68,,0,0.926,0.074,0,0.45493561,0.675536454,126701,9320,DELICATESSEN,40.77615928,-73.98198432,1
1015300,0,2384.742611,6,264.9113948,14,211,Meeting Target,0.118,0.137,0.555,0.19,0.47950089,0.358288765,126701,9320,CONVENIENCE/GAS,40.77615928,-73.98198432,1
1015300,0,3237.261222,6,214.7929812,14,467,Exceeding Target,0.062,0.062,0.7,0.092,0.533190548,0.695931494,126701,9320,GROCERY SUPERMARKET,40.77615928,-73.98198432,1
1015300,0,3027.390603,6,728.2127161,14,515,Meeting Target,0.019,0.437,0.097,0.398,0.514563084,0.718446612,126701,9320,BAR/LOUNGE,40.77615928,-73.98198432,1
1015300,0,8897.717234,6,48006.5492,14,3907,Meeting Target,0.79,0.019,0.125,0.051,0.48323521,0.288968503,126701,9320,DELICATESSEN,40.77642864,-73.98198496,1
1015300,0,2178.5324,6,35.03059623,14,1023,Approaching Target,0.017,0.626,0.283,0.055,0.145650044,0.707722366,126701,9320,GROCERY SUPERMARKET,40.77665368,-73.98226326,1
1015300,0,384.450252,7,2061.927332,14,2077,Approaching Target,0.07,0.132,0.612,0.166,0.498314887,0.769378901,126701,9320,GAS STATION,40.77522745,-73.98407165,1
1015400,0,1093.499547,0,4233.891364,12,333,,0.249,0.387,0.216,0.141,0.492492497,0.687687695,82000,13749,GROCERY SUPERMARKET,40.77988911,-73.94719611,1
1015400,0,1235.214824,0,115.8293518,12,8,,0,0.75,0.125,0,0.511658013,0.779792726,82000,13749,CONVENIENCE STORE,40.77989144,-73.95024398,1
1015400,0,1810.001541,0,807.8090673,12,828,Exceeding Target,0.359,0.139,0.339,0.112,0.678743958,0.408212572,82000,13749,CONVENIENCE STORE,40.78026208,-73.94997474,1
1015400,1,823.4016176,0,139.3971605,12,641,Exceeding Target,0.31,0.066,0.186,0.399,0.648985982,0.443057716,82000,13749,CONVENIENCE STORE,40.78029938,-73.95002719,2
1015400,0,2581.892652,0,1075.125373,12,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,82000,13749,GROCERY SUPERMARKET,40.78046339,-73.94676957,1
1015400,0,2093.483185,0,3311.716623,12,916,Approaching Target,0.008,0.854,0.087,0.036,0.56222707,0.545851529,82000,13749,GROCERY SUPERMARKET,40.78059193,-73.94972415,1
1015400,0,776.8278273,0,120.2852978,12,272,Approaching Target,0.018,0.423,0.522,0.033,0.610294104,0.900735319,82000,13749,GROCERY SUPERMARKET,40.7810489,-73.94634436,1
1015400,0,1629.680233,0,1054.004974,12,386,Meeting Target,0.083,0.21,0.554,0.122,0.493353039,0.689807951,82000,13749,CONVENIENCE STORE,40.78115139,-73.94931505,1
1015400,0,2974.1374,1,7649.470498,12,367,Meeting Target,0.014,0.883,0.068,0.027,0.47495681,0.732297063,82000,13749,GROCERY SUPERMARKET,40.78141242,-73.94608329,1
1015400,0,3602.758003,0,54.778266,12,110,Meeting Target,0.036,0.627,0.291,0.018,0.281818181,0.890909076,82000,13749,GROCERY SUPERMARKET,40.78157845,-73.9505159,1
1015400,0,1944.964298,0,3605.31183,12,413,Meeting Target,0.012,0.806,0.131,0.036,0.661016941,0.89104116,82000,13749,GROCERY SUPERMARKET,40.7821316,-73.95154471,1
1015400,0,1912.898821,0,544.032078,12,136,Exceeding Target,0,0.875,0.066,0,0.500635326,0.827191889,82000,13749,DELICATESSEN,40.78373381,-73.95035211,1
1018400,0,1731.425722,0,44.44669591,13,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,27236,7835,GROCERY SUPERMARKET,40.79895743,-73.94369459,1
1018400,0,1068.526544,0,1084.652614,13,65,,0,0.8,0.2,0,0.517948747,0.686324775,27236,7835,GROCERY SUPERMARKET,40.79951437,-73.94379158,1
1018400,0,1170.854974,0,4897.049704,13,451,Exceeding Target,0.04,0.39,0.122,0.421,0.579889834,0.636363626,27236,7835,GROCERY SUPERMARKET,40.79958197,-73.94510397,1
1018400,0,2896.977458,0,1428.947415,13,537,Not Meeting Target,0.024,0.302,0.596,0.054,0.482142866,0.72077924,27236,7835,GROCERY SUPERMARKET,40.8001321,-73.94680449,1
1018400,0,2098.354066,0,911.2539422,13,341,Approaching Target,0.006,0.199,0.765,0.012,0.436950147,0.838709652,27236,7835,GROCERY SUPERMARKET,40.8001321,-73.94680449,1
1018400,1,1927.745768,0,653.3086125,13,247,,0.097,0.441,0.324,0.089,0.451282054,0.811538458,27236,7835,GROCERY SUPERMARKET,40.80024399,-73.94554105,2
1018400,0,3273.387499,0,598.796382,13,498,Exceeding Target,0.137,0.49,0.287,0.072,0.478260875,1,27236,7835,GROCERY SUPERMARKET,40.80038153,-73.946625,1
1018400,1,2010.746696,1,7117.053399,13,720,Meeting Target,0.167,0.111,0.367,0.336,0.463888884,0.763888896,27236,7835,CONVENIENCE/GAS,40.80206106,-73.94540468,2
1018400,0,807.5593085,1,3326.002199,13,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123995,0.875989437,27236,7835,GROCERY SUPERMARKET,40.80233147,-73.94520421,1
1018400,0,593.3191633,0,2383.597951,13,606,Meeting Target,0.182,0.071,0.404,0.299,0.539603949,0.74092412,27236,7835,GROCERY SUPERMARKET,40.79950621,-73.94578931,1
1018400,0,957.7875326,0,1373.879343,13,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,27236,7835,GROCERY SUPERMARKET,40.79974631,-73.94638023,1
1018400,0,1175.739184,0,1146.662901,13,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,27236,7835,BAR/LOUNGE,40.79958197,-73.94510397,1
1018400,0,2090.676012,0,596.2294301,13,211,Meeting Target,0.118,0.137,0.555,0.19,0.47950089,0.358288765,27236,7835,GROCERY SUPERMARKET,40.80024399,-73.94554105,1
1019000,0,1768.853652,1,1286.603193,4,2148,Exceeding Target,0.111,0.056,0.478,0.316,0.194134071,1,54135,3083,GROCERY SUPERMARKET,40.8018048,-73.94972488,1
1019000,0,2824.347441,1,1189.385209,4,828,Exceeding Target,0.359,0.139,0.339,0.112,0.678743958,0.408212572,54135,3083,GROCERY SUPERMARKET,40.80235128,-73.94932437,1
1019000,0,2805.174181,1,2150.841401,4,2225,Meeting Target,0.129,0.313,0.208,0.333,0.465168536,0.773033679,54135,3083,DELICATESSEN,40.80100079,-73.94934269,1
1019000,0,245.7654233,1,446.3230519,4,390,Approaching Target,0.008,0.041,0.941,0.005,0.436842114,1,54135,3083,GROCERY SUPERMARKET,40.80357921,-73.94841555,1
1020102,0,1391.948187,0,267.5111016,4,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065561,0.846994519,37798,3865,GROCERY SUPERMARKET,40.80507146,-73.95698771,1
1020102,0,1777.657777,3,11305.59485,4,285,,0.028,0.733,0.102,0.081,0.66315788,0.726315796,37798,3865,CONVENIENCE STORE,40.80349149,-73.95608557,1
1020102,0,1330.952597,3,306.7835437,4,369,Exceeding Target,0.003,0.051,0.946,0,0.549407125,0.905138314,37798,3865,GROCERY SUPERMARKET,40.80349149,-73.95608557,1
1020102,0,1781.958557,0,24.34975122,4,3885,Approaching Target,0.279,0.225,0.211,0.257,0.587387383,0.60540539,37798,3865,GROCERY SUPERMARKET,40.80507146,-73.95698771,1
1020600,0,2883.229335,2,1922.571137,6,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,31389,2942,DELICATESSEN,40.80775003,-73.93922619,1
1020600,1,2043.238685,0,882.5543125,6,234,Meeting Target,0.009,0.607,0.376,0.009,0.398706883,0.799568951,31389,2942,CONVENIENCE STORE,40.81072214,-73.93908399,2
1020600,0,1992.17388,2,648.3433812,6,136,Exceeding Target,0,0.875,0.066,0,0.500635326,0.827191889,31389,2942,GROCERY SUPERMARKET,40.80728965,-73.93760726,1
1020600,0,3030.156057,2,1420.221044,6,486,Meeting Target,0.01,0.245,0.704,0.019,0.549222827,0.901554406,31389,2942,GROCERY SUPERMARKET,40.80737939,-73.93753616,1
1020600,0,703.5018278,0,870.6461628,6,828,Exceeding Target,0.359,0.139,0.339,0.112,0.678743958,0.408212572,31389,2942,CONVENIENCE STORE,40.81004147,-73.93747439,1
1020600,0,4167.031833,2,385.1194913,6,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468,1,31389,2942,DISCOUNT STORE,40.80821569,-73.93887859,1
1023900,1,3033.147358,1,452.9661119,6,467,Exceeding Target,0.062,0.062,0.7,0.092,0.533190548,0.695931494,20731,2371,GROCERY SUPERMARKET,40.83124983,-73.94120617,2
1023900,0,221.1160153,1,725.7691004,6,195,,0.021,0.185,0.759,0.021,0.420512825,0.86153847,20731,2371,GROCERY SUPERMARKET,40.83253293,-73.94116327,1
1023900,0,2801.34018,1,2968.344724,6,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,20731,2371,STAND,40.8331791,-73.94058699,1
1023900,3,1065.476658,1,1800.064812,6,515,Meeting Target,0.019,0.437,0.097,0.398,0.514563084,0.718446612,20731,2371,GROCERY SUPERMARKET,40.8335566,-73.94148934,3
1023900,0,2428.455181,1,25.4673028,6,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,20731,2371,DELICATESSEN,40.83360714,-73.94145125,1
1023900,3,1657.448026,1,338.8988594,6,128,,0.016,0.117,0.578,0.008,0.6015625,0.546875,20731,2371,GROCERY SUPERMARKET,40.83395462,-73.94118938,3
1024900,0,1034.029567,1,1400.664771,3,386,Meeting Target,0.083,0.21,0.554,0.122,0.493353039,0.689807951,29500,1101,GROCERY SUPERMARKET,40.83872176,-73.93772498,1
1024900,0,1360.187936,1,814.0919332,3,369,Exceeding Target,0.003,0.051,0.946,0,0.549407125,0.905138314,29500,1101,GROCERY SUPERMARKET,40.83911105,-73.93742427,1
1024900,0,1466.973276,1,77.36842747,3,494,Meeting Target,0.006,0.399,0.575,0.006,0.447368413,1,29500,1101,GROCERY SUPERMARKET,40.83800146,-73.93823432,1
1025300,1,1888.784661,0,316.2964981,17,177,Meeting Target,0,0.859,0.141,0,0.528942108,0.809381247,35244,11236,GROCERY SUPERMARKET,40.8427093,-73.93917963,2
1025300,1,1978.198327,0,3148.021665,17,655,Exceeding Target,0.31,0.119,0.179,0.359,0.504848838,0.266970903,35244,11236,CONVENIENCE STORE,40.84385917,-73.9390757,2
1025300,0,2652.403879,0,2033.338573,17,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000009,0.779999971,35244,11236,DELICATESSEN,40.84304123,-73.93827511,1
1025300,0,3086.199491,0,1656.318702,17,413,Meeting Target,0.012,0.806,0.131,0.036,0.661016941,0.89104116,35244,11236,GROCERY SUPERMARKET,40.84118869,-73.93785358,1
1025300,0,2901.475537,0,49.11276229,17,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875,0.74848485,35244,11236,GROCERY SUPERMARKET,40.84133139,-73.93770517,1
1025300,0,1883.347079,0,17.13761939,17,500,Approaching Target,0.092,0.28,0.596,0.028,0.495999992,0.741999984,35244,11236,CONVENIENCE STORE,40.84210621,-73.93721918,1
1025300,1,1053.222592,0,1369.931648,17,353,Approaching Target,0.017,0.368,0.592,0.017,0.467289716,0.85607475,35244,11236,GROCERY SUPERMARKET,40.84243165,-73.93690444,2
1025300,0,8088.01011,0,11398.29142,17,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769228,0.667692304,35244,11236,GROCERY SUPERMARKET,40.84062624,-73.9367401,1
1025300,0,1050.755812,0,218.8420317,17,110,Meeting Target,0.036,0.627,0.291,0.018,0.281818181,0.890909076,35244,11236,CONVENIENCE STORE,40.84062624,-73.9367401,1
1025300,0,1050.111918,0,1240.448725,17,361,Exceeding Target,0.022,0.834,0.072,0.028,0.506925225,0.584487557,35244,11236,CONVENIENCE STORE,40.84109355,-73.93616043,1
1025300,0,761.6319843,0,1255.917073,17,392,Exceeding Target,0.046,0.263,0.648,0.02,0.528061211,0.744897962,35244,11236,CONVENIENCE STORE,40.84310181,-73.93649687,1
1025300,0,565.9799408,0,26.80773266,17,684,Meeting Target,0.034,0.279,0.614,0.051,0.577485383,0.723684192,35244,11236,GROCERY SUPERMARKET,40.84269973,-73.93678673,1
1025300,0,769.4723109,0,98.63866523,17,520,Meeting Target,0.006,0.087,0.896,0.006,0.453846157,0.940384626,35244,11236,GROCERY SUPERMARKET,40.84302285,-73.93828806,1
1025300,0,6872.168469,0,15186.92358,17,469,Meeting Target,0.446,0.232,0.211,0.07,0.475187957,0.474436104,35244,11236,CONVENIENCE STORE,40.84385917,-73.9390757,1
1025300,2,2605.919381,0,1841.049371,17,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,35244,11236,GROCERY SUPERMARKET,40.84324313,-73.93812652,2
1025300,0,2497.08756,0,1564.797287,17,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614967,0.975069225,35244,11236,GROCERY SUPERMARKET,40.84324313,-73.93812652,1
1025300,0,2654.515926,0,2757.240244,17,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,35244,11236,GROCERY SUPERMARKET,40.84269973,-73.93678673,1
1025700,0,1916.922954,1,772.717826,3,435,Meeting Target,0.037,0.264,0.572,0.103,0.377011508,0.859770119,50979,3876,CONVENIENCE STORE,40.80833979,-73.9544364,1
1025700,0,1522.158059,0,579.3085773,3,549,Meeting Target,0.024,0.716,0.177,0.062,0.45173043,0.741347909,50979,3876,OTHER,40.81124872,-73.95219612,1
1025700,0,1407.353436,0,1314.157448,3,311,Exceeding Target,0,0,1,0,0.41800642,0.987138271,50979,3876,CONVENIENCE STORE,40.81127227,-73.95218459,1
1026100,0,2112.793372,0,683.6577054,20,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065619,0.740157485,30987,12087,GROCERY SUPERMARKET,40.84670661,-73.93559466,1
1026100,0,3582.058345,0,236.1675719,20,546,Exceeding Target,0.359,0.234,0.187,0.211,0.575920224,0.480061352,30987,12087,GROCERY SUPERMARKET,40.84670661,-73.93559466,1
1026100,1,3899.37536,0,1537.023152,20,327,Exceeding Target,0.144,0.196,0.174,0.477,1,0.909262776,30987,12087,CONVENIENCE STORE,40.84701104,-73.9353741,2
1026100,0,1416.221644,0,292.8893741,20,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,30987,12087,CONVENIENCE STORE,40.84701104,-73.9353741,1
1026100,0,1548.160202,0,1108.090481,20,946,Meeting Target,0.011,0.882,0.051,0.027,0.558139563,0.65757817,30987,12087,GROCERY SUPERMARKET,40.84728441,-73.93508178,1
1026100,0,2491.005304,1,1426.974023,20,973,Exceeding Target,0.139,0.097,0.341,0.34,0.322713256,0.660842776,30987,12087,GROCERY SUPERMARKET,40.84750639,-73.9334498,1
1026100,0,2402.46825,1,1138.145935,20,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315,0.910447776,30987,12087,GROCERY SUPERMARKET,40.8478001,-73.93306634,1
1026100,2,2431.088912,0,1507.830723,20,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315,0.910447776,30987,12087,DELICATESSEN,40.84788635,-73.93434959,2
1026100,0,287.7898384,1,411.4526217,20,641,Exceeding Target,0.31,0.066,0.186,0.399,0.648985982,0.443057716,30987,12087,CONVENIENCE STORE,40.84691991,-73.93204784,1
1026100,0,3080.709966,0,1443.01352,20,434,Exceeding Target,0.069,0.051,0.104,0.765,0.435483873,0.642857134,30987,12087,DELICATESSEN,40.84599003,-73.9324964,1
1026100,0,4331.704489,0,1547.271702,20,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000009,0.779999971,30987,12087,DELICATESSEN,40.84728441,-73.93508178,1
1026100,0,1832.163068,0,3005.943026,20,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161,0.708904088,30987,12087,BAR/LOUNGE,40.84492142,-73.93691303,1
1026100,0,6406.013066,0,3241.305724,20,289,,0.014,0.277,0.682,0.003,0.48788926,0.799307942,30987,12087,CONVENIENCE STORE,40.84492142,-73.93691303,1
1026100,0,798.262716,0,898.302701,20,337,Meeting Target,0.012,0.163,0.769,0.03,0.521153867,0.794230759,30987,12087,GROCERY SUPERMARKET,40.84398467,-73.93520501,1
1026100,0,1879.77067,0,1236.018381,20,478,Meeting Target,0.015,0.318,0.513,0.098,0.598326385,0.797071159,30987,12087,DELICATESSEN,40.84383029,-73.93403607,1
1026100,1,2823.313437,0,2584.502921,20,175,,0.034,0.371,0.28,0.251,0.474285722,0.582857132,30987,12087,BAR/LOUNGE,40.84515456,-73.93373175,2
1026100,0,2832.609988,0,21.30100942,20,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,30987,12087,DELICATESSEN,40.84409582,-73.93576788,1
1026100,0,751.034267,0,328.3700334,20,1700,Meeting Target,0.075,0.183,0.529,0.204,0.702941179,1,30987,12087,CONVENIENCE STORE,40.84500699,-73.93510327,1
1026100,0,5514.266696,0,106.3780021,20,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065561,0.846994519,30987,12087,GROCERY SUPERMARKET,40.84398566,-73.93576576,1
1026100,0,1886.062876,0,201.3511293,20,93,,0.548,0.108,0.14,0.151,0.723404229,1,30987,12087,PHARMACY,40.8435191,-73.93427759,1
1026300,0,3923.721549,0,68.39230013,17,327,Exceeding Target,0.144,0.196,0.174,0.477,1,0.909262776,24859,8729,GROCERY SUPERMARKET,40.84598342,-73.93621164,1
1026300,0,711.9988047,0,1008.797095,17,439,Meeting Target,0.362,0.137,0.294,0.146,0.49933067,0.35073629,24859,8729,GROCERY SUPERMARKET,40.84615598,-73.93608437,1
1026300,0,1964.028462,0,768.5653126,17,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923076,0.751076937,24859,8729,GROCERY SUPERMARKET,40.84615598,-73.93608437,1
1026300,0,622.8445,0,1841.398421,17,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065619,0.740157485,24859,8729,GROCERY SUPERMARKET,40.84615598,-73.93608437,1
1026300,0,1116.002161,0,985.0456504,17,470,Exceeding Target,0.047,0.24,0.619,0.077,0.657446802,0.882978737,24859,8729,GROCERY SUPERMARKET,40.8474965,-73.937371,1
1026300,0,1534.049101,0,716.0470248,17,492,Meeting Target,0.006,0.293,0.693,0.004,0.453252047,1,24859,8729,GROCERY SUPERMARKET,40.8474965,-73.937371,1
1026300,0,1399.930373,0,767.3400069,17,68,,0,0.926,0.074,0,0.45493561,0.675536454,24859,8729,GROCERY SUPERMARKET,40.8474965,-73.937371,1
1026300,0,1800.267364,0,3878.332225,17,208,Approaching Target,0.029,0.567,0.337,0.005,0.51692307,0.738461554,24859,8729,DELICATESSEN,40.84801256,-73.93781686,1
1026300,0,2526.943015,1,639.1911352,17,387,Approaching Target,0.036,0.129,0.814,0.005,0.461414784,1,24859,8729,CONVENIENCE STORE,40.84867542,-73.93441196,1
1026300,0,2908.881984,0,1734.323618,17,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,24859,8729,PHARMACY,40.84942042,-73.93647902,1
1026300,1,1345.162862,0,672.3393107,17,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,24859,8729,CONVENIENCE STORE,40.8459807,-73.93854435,2
1026300,0,289.8283092,0,1020.893275,17,245,,0.008,0.629,0.351,0,0.515931368,0.762254894,24859,8729,CONVENIENCE STORE,40.84496167,-73.9388142,1
1026300,0,1621.779341,0,571.1537493,17,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,24859,8729,GROCERY SUPERMARKET,40.84518231,-73.93869587,1
1026300,0,2431.088912,0,1507.830723,17,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315,0.910447776,24859,8729,GROCERY SUPERMARKET,40.84525202,-73.93867479,1
1026300,0,5495.599859,0,5983.217249,17,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835,1,24859,8729,GROCERY SUPERMARKET,40.84452876,-73.93839268,1
